TaskID_InDB,TaskID,OwnerJobID,CPUNeed_Claimed,RAMNeed_Claimed,StorageNeed_Claimed,ListOfResourceNeeds,TimeSubmission,TimeDeadLinePrefered,TimeDeadlineFinal,Date,SimID,EST,EFT,NodeID_SubmittedOn,LastStatus,LastStatusTime,PriorityNo,CPUNeed_Real,RAMNeed_Real,StorageNeed_Real,CPUNeed_Predicted,RAMNeed_Predicted,StorageNeed_Predicted,LengthOnScheduledMachine,LengthOnFogAndCloudBaseLineCPU,BaseLineCloudAndFogCpuMIPS,LengthOnBaseLineCloudMachine,LengthOnBaseLineFogMachine,LengthOnBaseLineIoTMachine,BaseLineCpuFogMIPS,BaseLineCpuIoTMIPS,BaseLineCpuCloudMIPS,BaseLineCloudBandwidth,BaseLineCloudAndFogBandwidth,BaseLineIoTBandwidth,BaseLineFogBandwidth,SuccessorsImediate,SuccessorsNotImmediate,PredecessorsImediate,TimeStartOnMachine,TimeFinishOnMachine
2725817,10,18,583973,2963,177,133,22,50,59,1400/12/28,5508,56,58,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,50,1,0,0,0,0,0,0,0.0,1.5327,381000,1.6685,1.4174,583973.0,412000,1,350000,1,1,1,1,[13],[],[5],0,0
2725818,11,18,571796,2998,369,12,110,50,101,1400/12/28,5508,98,100,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,50,1,0,0,0,0,0,0,0.0,1.5008,381000,1.6337,1.3879,571796.0,412000,1,350000,1,1,1,1,[12],[13],[8],0,0
2725819,12,18,576626,1568,238,120,50,117,117,1400/12/28,5508,114,116,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,50,1,0,0,0,0,0,0,0.0,1.5135,381000,1.6475,1.3996,576626.0,412000,1,350000,1,1,1,1,[13],[],"[2,6,7,9,11]",0,0
2725820,13,18,574926,3762,348,110,50,142,142,1400/12/28,5508,139,141,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,50,1,0,0,0,0,0,0,0.0,1.509,381000,1.6426,1.3955,574926.0,412000,1,350000,1,1,1,1,[],[],"[0,10,12]",0,0
2725821,0,19,548423,1569,195,133,155,13,16,1400/12/28,5508,13,15,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,2,0,0,0,0,0,0,0.0,1.4394,381000,1.5669,1.3311,548423.0,412000,1,350000,1,1,1,1,"[6,1]","[8,10]",[],0,0
2725822,1,19,583852,988,4,86,13,18,18,1400/12/28,5508,15,17,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,2,0,0,0,0,0,0,0.0,1.5324,381000,1.6681,1.4171,583852.0,412000,1,350000,1,1,1,1,[2],"[7,8,10]",[0],0,0
2725823,2,19,549259,2749,388,120,13,34,34,1400/12/28,5508,31,33,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,1,0,0,0,0,0,0,0.0,1.4416,381000,1.5693,1.3332,549259.0,412000,1,350000,1,1,1,1,"[7,3,5]","[8,10]",[1],0,0
2725824,3,19,561090,2053,167,133,120,13,36,1400/12/28,5508,33,35,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,1,0,0,0,0,0,0,0.0,1.4727,381000,1.6031,1.3619,561090.0,412000,1,350000,1,1,1,1,"[10,4]",[],[2],0,0
2725825,4,19,604024,1431,181,155,13,38,38,1400/12/28,5508,35,37,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,1,0,0,0,0,0,0,0.0,1.5854,381000,1.7258,1.4661,604024.0,412000,1,350000,1,1,1,1,[8],[10],[3],0,0
2725826,5,19,543688,1273,297,12,13,36,36,1400/12/28,5508,33,35,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,2,0,0,0,0,0,0,0.0,1.427,381000,1.5534,1.3196,543688.0,412000,1,350000,1,1,1,1,[9],[10],[2],0,0
2725827,6,19,589864,3361,88,125,12,13,31,1400/12/28,5508,28,30,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,1,0,0,0,0,0,0,0.0,1.5482,381000,1.6853,1.4317,589864.0,412000,1,350000,1,1,1,1,[8],[10],[0],0,0
2725828,7,19,614881,2644,260,22,120,13,47,1400/12/28,5508,44,46,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,1,0,0,0,0,0,0,0.0,1.6139,381000,1.7568,1.4924,614881.0,412000,1,350000,1,1,1,1,[8],[10],[2],0,0
2725829,8,19,567780,3953,234,125,133,13,53,1400/12/28,5508,50,52,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,1,0,0,0,0,0,0,0.0,1.4902,381000,1.6222,1.3781,567780.0,412000,1,350000,1,1,1,1,[10],[],"[4,6,7]",0,0
2725830,9,19,554935,2973,115,22,125,13,64,1400/12/28,5508,61,63,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,2,0,0,0,0,0,0,0.0,1.4565,381000,1.5855,1.3469,554935.0,412000,1,350000,1,1,1,1,[10],[],[5],0,0
2725831,10,19,627650,2743,145,12,13,86,86,1400/12/28,5508,83,85,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,13,1,0,0,0,0,0,0,0.0,1.6474,381000,1.7933,1.5234,627650.0,412000,1,350000,1,1,1,1,[],[],"[3,8,9]",0,0
2725832,0,20,593123,1995,94,120,39,42,42,1400/12/28,5508,39,41,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,39,1,0,0,0,0,0,0,0.0,1.5568,381000,1.6946,1.4396,593123.0,412000,1,350000,1,1,1,1,"[12,2,1,4,5]",[13],[],0,0
2725833,1,20,547306,753,234,12,155,39,44,1400/12/28,5508,41,43,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,39,1,0,0,0,0,0,0,0.0,1.4365,381000,1.5637,1.3284,547306.0,412000,1,350000,1,1,1,1,"[9,13,3]",[12],[0],0,0
2725834,2,20,609626,621,125,120,39,44,44,1400/12/28,5508,41,43,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,39,1,0,0,0,0,0,0,0.0,1.6001,381000,1.7418,1.4797,609626.0,412000,1,350000,1,1,1,1,[7],"[12,13]",[0],0,0
2725835,3,20,547172,1924,130,133,12,39,46,1400/12/28,5508,43,45,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,39,1,0,0,0,0,0,0,0.0,1.4361,381000,1.5633,1.3281,547172.0,412000,1,350000,1,1,1,1,[11],"[12,13]",[1],0,0
2725836,4,20,577591,1374,300,125,86,39,44,1400/12/28,5508,41,43,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,39,1,0,0,0,0,0,0,0.0,1.516,381000,1.6503,1.4019,577591.0,412000,1,350000,1,1,1,1,"[12,6]",[13],[0],0,0
2725837,5,20,542058,2800,19,133,22,39,44,1400/12/28,5508,41,43,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,39,1,0,0,0,0,0,0,0.0,1.4227,381000,1.5487,1.3157,542058.0,412000,1,350000,1,1,1,1,[8],[13],[0],0,0
2725838,6,20,620272,296,345,120,110,39,46,1400/12/28,5508,43,45,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,39,2,0,0,0,0,0,0,0.0,1.628,381000,1.7722,1.5055,620272.0,412000,1,350000,1,1,1,1,[11],"[12,13]",[4],0,0
2725839,7,20,621538,1782,35,22,39,68,68,1400/12/28,5508,65,67,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,39,1,0,0,0,0,0,0,0.0,1.6313,381000,1.7758,1.5086,621538.0,412000,1,350000,1,1,1,1,[12],[13],[2],0,0
2725840,8,20,615729,1906,107,86,39,66,66,1400/12/28,5508,63,65,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,39,1,0,0,0,0,0,0,0.0,1.6161,381000,1.7592,1.4945,615729.0,412000,1,350000,1,1,1,1,"[13,10]",[],[5],0,0
2725841,9,20,579803,3112,297,86,39,74,74,1400/12/28,5508,71,73,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,39,1,0,0,0,0,0,0,0.0,1.5218,381000,1.6566,1.4073,579803.0,412000,1,350000,1,1,1,1,[12],[13],[1],0,0
2725842,10,20,565235,3065,215,120,39,68,68,1400/12/28,5508,65,67,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,39,1,0,0,0,0,0,0,0.0,1.4836,381000,1.615,1.3719,565235.0,412000,1,350000,1,1,1,1,[13],[],[8],0,0
2725843,11,20,570894,123,155,133,39,63,63,1400/12/28,5508,60,62,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,39,1,0,0,0,0,0,0,0.0,1.4984,381000,1.6311,1.3857,570894.0,412000,1,350000,1,1,1,1,[12],[13],"[3,6]",0,0
2725844,12,20,625446,1158,104,22,12,39,96,1400/12/28,5508,93,95,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,39,2,0,0,0,0,0,0,0.0,1.6416,381000,1.787,1.5181,625446.0,412000,1,350000,1,1,1,1,[13],[],"[0,4,7,9,11]",0,0
2725845,13,20,545731,1592,179,133,22,39,126,1400/12/28,5508,123,125,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,39,2,0,0,0,0,0,0,0.0,1.4324,381000,1.5592,1.3246,545731.0,412000,1,350000,1,1,1,1,[],[],"[1,8,10,12]",0,0
2725846,0,21,605728,2195,76,155,125,43,46,1400/12/28,5508,43,45,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.5898,381000,1.7307,1.4702,605728.0,412000,1,350000,1,1,1,1,"[11,2,1]","[12,13]",[],0,0
2725847,1,21,552186,2475,117,120,22,43,48,1400/12/28,5508,45,47,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.4493,381000,1.5777,1.3403,552186.0,412000,1,350000,1,1,1,1,"[9,3,4]","[10,11,12,13]",[0],0,0
2725848,2,21,594470,2346,113,155,43,48,48,1400/12/28,5508,45,47,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.5603,381000,1.6985,1.4429,594470.0,412000,1,350000,1,1,1,1,[5],"[11,12,13]",[0],0,0
2725849,3,21,617898,926,202,155,125,43,50,1400/12/28,5508,47,49,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.6218,381000,1.7654,1.4998,617898.0,412000,1,350000,1,1,1,1,[6],"[9,10,11,12,13]",[1],0,0
2725850,4,21,618084,2253,292,155,43,50,50,1400/12/28,5508,47,49,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.6223,381000,1.766,1.5002,618084.0,412000,1,350000,1,1,1,1,"[6,7]","[9,10,11,12,13]",[1],0,0
2725851,5,21,567650,526,242,125,155,43,90,1400/12/28,5508,87,89,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.4899,381000,1.6219,1.3778,567650.0,412000,1,350000,1,1,1,1,"[11,8]","[12,13]",[2],0,0
2725852,6,21,613893,3339,330,120,12,43,82,1400/12/28,5508,79,81,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,43,2,0,0,0,0,0,0,0.0,1.6113,381000,1.754,1.49,613893.0,412000,1,350000,1,1,1,1,[9],"[10,11,12,13]","[3,4]",0,0
2725853,7,21,572208,2391,79,155,22,43,52,1400/12/28,5508,49,51,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.5019,381000,1.6349,1.3889,572208.0,412000,1,350000,1,1,1,1,[9],"[10,11,12,13]",[4],0,0
2725854,8,21,603580,2021,18,86,125,43,92,1400/12/28,5508,89,91,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.5842,381000,1.7245,1.465,603580.0,412000,1,350000,1,1,1,1,[10],"[11,12,13]",[5],0,0
2725855,9,21,574658,2306,355,120,22,43,101,1400/12/28,5508,98,100,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,43,4,0,0,0,0,0,0,0.0,1.5083,381000,1.6419,1.3948,574658.0,412000,1,350000,1,1,1,1,[10],"[11,12,13]","[1,6,7]",0,0
2725856,10,21,604035,22,38,155,12,43,123,1400/12/28,5508,120,122,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,43,2,0,0,0,0,0,0,0.0,1.5854,381000,1.7258,1.4661,604035.0,412000,1,350000,1,1,1,1,[11],"[12,13]","[8,9]",0,0
2725857,11,21,542846,1622,125,12,22,43,130,1400/12/28,5508,127,129,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.4248,381000,1.551,1.3176,542846.0,412000,1,350000,1,1,1,1,[12],[13],"[0,5,10]",0,0
2725858,12,21,564470,1476,282,155,125,43,163,1400/12/28,5508,160,162,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,43,2,0,0,0,0,0,0,0.0,1.4815,381000,1.6128,1.3701,564470.0,412000,1,350000,1,1,1,1,[13],[],[11],0,0
2725859,13,21,623822,1200,86,86,43,182,182,1400/12/28,5508,179,181,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.6373,381000,1.7823,1.5141,623822.0,412000,1,350000,1,1,1,1,[],[],[12],0,0
2725860,0,22,612107,2658,382,125,120,28,31,1400/12/28,5508,28,30,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,28,2,0,0,0,0,0,0,0.0,1.6066,381000,1.7489,1.4857,612107.0,412000,1,350000,1,1,1,1,"[5,1,2]",[],[],0,0
2725861,1,22,612303,2057,61,120,155,28,33,1400/12/28,5508,30,32,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,28,1,0,0,0,0,0,0,0.0,1.6071,381000,1.7494,1.4862,612303.0,412000,1,350000,1,1,1,1,[4],[5],[0],0,0
2725862,2,22,583430,242,105,120,22,28,33,1400/12/28,5508,30,32,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,28,1,0,0,0,0,0,0,0.0,1.5313,381000,1.6669,1.4161,583430.0,412000,1,350000,1,1,1,1,[3],[5],[0],0,0
2725863,3,22,572068,2065,373,110,86,28,57,1400/12/28,5508,54,56,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,28,1,0,0,0,0,0,0,0.0,1.5015,381000,1.6345,1.3885,572068.0,412000,1,350000,1,1,1,1,[5],[],[2],0,0
2725864,4,22,625254,2768,208,110,133,28,73,1400/12/28,5508,70,72,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,28,1,0,0,0,0,0,0,0.0,1.6411,381000,1.7864,1.5176,625254.0,412000,1,350000,1,1,1,1,[5],[],[1],0,0
2725865,5,22,542091,3558,238,155,12,28,99,1400/12/28,5508,96,98,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,28,1,0,0,0,0,0,0,0.0,1.4228,381000,1.5488,1.3158,542091.0,412000,1,350000,1,1,1,1,[],[],"[0,3,4]",0,0
2725866,0,23,614827,3415,19,120,34,37,37,1400/12/28,5508,34,36,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,34,2,0,0,0,0,0,0,0.0,1.6137,381000,1.7566,1.4923,614827.0,412000,1,350000,1,1,1,1,"[2,1]","[4,5]",[],0,0
2725867,1,23,624777,1781,163,22,12,34,39,1400/12/28,5508,36,38,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,34,1,0,0,0,0,0,0,0.0,1.6398,381000,1.7851,1.5164,624777.0,412000,1,350000,1,1,1,1,[5],[],[0],0,0
2725868,2,23,592737,3480,182,133,86,34,70,1400/12/28,5508,67,69,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,34,2,0,0,0,0,0,0,0.0,1.5557,381000,1.6935,1.4387,592737.0,412000,1,350000,1,1,1,1,"[4,3]",[5],[0],0,0
2725869,3,23,626421,815,388,133,12,34,72,1400/12/28,5508,69,71,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,34,1,0,0,0,0,0,0,0.0,1.6441,381000,1.7898,1.5204,626421.0,412000,1,350000,1,1,1,1,[5],[],[2],0,0
2725870,4,23,624305,1231,130,120,34,109,109,1400/12/28,5508,106,108,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,34,2,0,0,0,0,0,0,0.0,1.6386,381000,1.7837,1.5153,624305.0,412000,1,350000,1,1,1,1,[5],[],[2],0,0
2725871,5,23,595213,1198,391,120,133,34,140,1400/12/28,5508,137,139,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,34,1,0,0,0,0,0,0,0.0,1.5622,381000,1.7006,1.4447,595213.0,412000,1,350000,1,1,1,1,[],[],"[1,3,4]",0,0
2725872,0,24,589217,3212,174,125,155,14,17,1400/12/28,5508,14,16,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,2,0,0,0,0,0,0,0.0,1.5465,381000,1.6835,1.4301,589217.0,412000,1,350000,1,1,1,1,"[4,1,3]","[6,8,9]",[],0,0
2725873,1,24,545175,3241,364,120,86,14,19,1400/12/28,5508,16,18,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,1,0,0,0,0,0,0,0.0,1.4309,381000,1.5576,1.3232,545175.0,412000,1,350000,1,1,1,1,"[5,2]","[8,9]",[0],0,0
2725874,2,24,606807,2578,361,133,14,21,21,1400/12/28,5508,18,20,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,1,0,0,0,0,0,0,0.0,1.5927,381000,1.7337,1.4728,606807.0,412000,1,350000,1,1,1,1,[5],"[8,9]",[1],0,0
2725875,3,24,612606,3587,23,22,155,14,19,1400/12/28,5508,16,18,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,2,0,0,0,0,0,0,0.0,1.6079,381000,1.7503,1.4869,612606.0,412000,1,350000,1,1,1,1,"[6,7]","[8,9]",[0],0,0
2725876,4,24,623918,104,261,125,86,14,47,1400/12/28,5508,44,46,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,1,0,0,0,0,0,0,0.0,1.6376,381000,1.7826,1.5144,623918.0,412000,1,350000,1,1,1,1,[6],"[8,9]",[0],0,0
2725877,5,24,594743,295,89,120,125,14,55,1400/12/28,5508,52,54,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,1,0,0,0,0,0,0,0.0,1.561,381000,1.6993,1.4436,594743.0,412000,1,350000,1,1,1,1,[8],[9],"[1,2]",0,0
2725878,6,24,602672,786,303,12,14,84,84,1400/12/28,5508,81,83,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,1,0,0,0,0,0,0,0.0,1.5818,381000,1.7219,1.4628,602672.0,412000,1,350000,1,1,1,1,[8],[9],"[3,4]",0,0
2725879,7,24,560717,3725,230,22,155,14,21,1400/12/28,5508,18,20,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,1,0,0,0,0,0,0,0.0,1.4717,381000,1.602,1.361,560717.0,412000,1,350000,1,1,1,1,[9],[],[3],0,0
2725880,8,24,598567,2989,16,155,14,123,123,1400/12/28,5508,120,122,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,1,0,0,0,0,0,0,0.0,1.571,381000,1.7102,1.4528,598567.0,412000,1,350000,1,1,1,1,[9],[],"[5,6]",0,0
2725881,9,24,594877,165,64,155,120,14,160,1400/12/28,5508,157,159,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,14,1,0,0,0,0,0,0,0.0,1.5614,381000,1.6996,1.4439,594877.0,412000,1,350000,1,1,1,1,[],[],"[7,8]",0,0
2725882,0,25,604449,3632,379,110,120,44,47,1400/12/28,5508,44,46,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.5865,381000,1.727,1.4671,604449.0,412000,1,350000,1,1,1,1,"[4,9,1]","[7,12]",[],0,0
2725883,1,25,601381,1562,141,22,44,49,49,1400/12/28,5508,46,48,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.5784,381000,1.7182,1.4597,601381.0,412000,1,350000,1,1,1,1,"[10,2,3]","[11,12]",[0],0,0
2725884,2,25,600642,3348,152,22,44,51,51,1400/12/28,5508,48,50,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.5765,381000,1.7161,1.4579,600642.0,412000,1,350000,1,1,1,1,[10],"[11,12]",[1],0,0
2725885,3,25,546618,1148,218,125,110,44,51,1400/12/28,5508,48,50,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.4347,381000,1.5618,1.3267,546618.0,412000,1,350000,1,1,1,1,[6],"[8,10,11,12]",[1],0,0
2725886,4,25,587210,3811,195,12,44,73,73,1400/12/28,5508,70,72,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,2,0,0,0,0,0,0,0.0,1.5412,381000,1.6777,1.4253,587210.0,412000,1,350000,1,1,1,1,"[7,5]",[12],[0],0,0
2725887,5,25,541775,3967,336,133,44,75,75,1400/12/28,5508,72,74,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,2,0,0,0,0,0,0,0.0,1.422,381000,1.5479,1.315,541775.0,412000,1,350000,1,1,1,1,[8],"[10,11,12]",[4],0,0
2725888,6,25,583620,2954,315,120,125,44,78,1400/12/28,5508,75,77,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.5318,381000,1.6675,1.4166,583620.0,412000,1,350000,1,1,1,1,[8],"[10,11,12]",[3],0,0
2725889,7,25,577653,253,305,22,133,44,81,1400/12/28,5508,78,80,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,2,0,0,0,0,0,0,0.0,1.5161,381000,1.6504,1.4021,577653.0,412000,1,350000,1,1,1,1,[12],[],[4],0,0
2725890,8,25,587972,1799,123,133,12,44,110,1400/12/28,5508,107,109,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.5432,381000,1.6799,1.4271,587972.0,412000,1,350000,1,1,1,1,[10],"[11,12]","[5,6]",0,0
2725891,9,25,620876,2035,72,22,133,44,49,1400/12/28,5508,46,48,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,3,0,0,0,0,0,0,0.0,1.6296,381000,1.7739,1.507,620876.0,412000,1,350000,1,1,1,1,[11],[12],[0],0,0
2725892,10,25,565912,3239,334,120,44,137,137,1400/12/28,5508,134,136,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.4853,381000,1.6169,1.3736,565912.0,412000,1,350000,1,1,1,1,[11],[12],"[1,2,8]",0,0
2725893,11,25,628069,544,115,86,125,44,162,1400/12/28,5508,159,161,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.6485,381000,1.7945,1.5244,628069.0,412000,1,350000,1,1,1,1,[12],[],"[9,10]",0,0
2725894,12,25,624066,3835,306,12,110,44,197,1400/12/28,5508,194,196,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.638,381000,1.783,1.5147,624066.0,412000,1,350000,1,1,1,1,[],[],"[7,11]",0,0
2725895,0,26,544880,45,334,133,12,29,32,1400/12/28,5508,29,31,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,29,1,0,0,0,0,0,0,0.0,1.4301,381000,1.5568,1.3225,544880.0,412000,1,350000,1,1,1,1,"[1,5]","[4,7,10,11,12]",[],0,0
2725896,1,26,543142,3762,165,120,29,65,65,1400/12/28,5508,62,64,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,29,2,0,0,0,0,0,0,0.0,1.4256,381000,1.5518,1.3183,543142.0,412000,1,350000,1,1,1,1,"[4,2]","[7,10,11,12]",[0],0,0
2725897,2,26,608500,112,82,155,29,67,67,1400/12/28,5508,64,66,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,29,2,0,0,0,0,0,0,0.0,1.5971,381000,1.7386,1.4769,608500.0,412000,1,350000,1,1,1,1,"[4,3,6,9]","[7,10,11,12]",[1],0,0
2725898,3,26,583542,395,65,86,125,29,69,1400/12/28,5508,66,68,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,29,1,0,0,0,0,0,0,0.0,1.5316,381000,1.6673,1.4164,583542.0,412000,1,350000,1,1,1,1,[7],"[10,11,12]",[2],0,0
2725899,4,26,621547,288,329,133,29,93,93,1400/12/28,5508,90,92,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,29,2,0,0,0,0,0,0,0.0,1.6314,381000,1.7758,1.5086,621547.0,412000,1,350000,1,1,1,1,[7],"[10,11,12]","[1,2]",0,0
2725900,5,26,567320,3917,46,155,29,34,34,1400/12/28,5508,31,33,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,29,1,0,0,0,0,0,0,0.0,1.489,381000,1.6209,1.377,567320.0,412000,1,350000,1,1,1,1,[10],"[11,12]",[0],0,0
2725901,6,26,607192,1662,390,125,22,29,69,1400/12/28,5508,66,68,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,29,1,0,0,0,0,0,0,0.0,1.5937,381000,1.7348,1.4738,607192.0,412000,1,350000,1,1,1,1,"[10,8]","[11,12]",[2],0,0
2725902,7,26,574952,2340,31,86,29,105,105,1400/12/28,5508,102,104,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,29,1,0,0,0,0,0,0,0.0,1.5091,381000,1.6427,1.3955,574952.0,412000,1,350000,1,1,1,1,[10],"[11,12]","[3,4]",0,0
2725903,8,26,588013,1393,371,22,125,29,71,1400/12/28,5508,68,70,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,29,1,0,0,0,0,0,0,0.0,1.5433,381000,1.68,1.4272,588013.0,412000,1,350000,1,1,1,1,[10],"[11,12]",[6],0,0
2725904,9,26,625877,1670,233,22,29,69,69,1400/12/28,5508,66,68,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,29,1,0,0,0,0,0,0,0.0,1.6427,381000,1.7882,1.5191,625877.0,412000,1,350000,1,1,1,1,[11],[12],[2],0,0
